Sentence #,Word,Tag
2523,of,O
2523,Domain,O
2523,Duration,O
2523,in,O
2523,Pharmaceuticals,O
2523,and,O
2523,Life,O
2523,Sciences,O
2523,Passionate,O
2524,and,O
2524,enthusiastic,O
2524,towards,O
2524,"Data,",O
2524,Data,O
2524,analysis,O
2524,and,O
2524,Data,O
2524,engineering.,O
2524,In,O
2524,"2015,",O
2524,took,O
2524,over,O
2524,the,O
2524,application,O
2524,maintenance,O
2524,of,O
2524,the,O
2524,client,O
2524,data,O
2524,warehouse,O
2524,completely,O
2524,from,O
2524,third,O
2524,party,O
2525,vendor,O
2525,and,O
2525,stabilized,O
2525,the,O
2525,partially,O
2525,defunct,O
2525,system,O
2525,in,O
2525,a,O
2525,very,O
2525,short,O
2525,span,O
2525,of,O
2525,time.,O
2525,"Thereby,",O
2525,winning,O
2525,a,O
2525,5,O
2525,year,O
2525,contract,O
2525,worth,O
2525,$12.5M,O
2525,with,O
2525,the,O
2525,Clients.,O
2526,Managing,O
2526,a,O
2526,4,O
2526,member,O
2526,cross-functional,O
2526,team,O
2526,and,O
2526,also,O
2526,maintaining,O
2526,client,O
2526,operations,O
2526,on,O
2526,a,O
2526,day,O
2526,to,O
2526,day,O
2526,basis.,O
2526,Implemented,O
2526,various,O
2526,enhancements,O
2526,and,O
2526,Changes,O
2526,to,O
2526,the,O
2526,Client,O
2527,DW/BI,O
2527,Application.,O
2527,The,O
2527,Optimization,O
2527,brought,O
2527,down,O
2527,75%,O
2527,of,O
2527,costs,O
2527,in,O
2527,the,O
2527,overall,O
2527,application,O
2527,maintenance.,O
2527,The,O
2527,project,O
2527,was,O
2527,successfully,O
2527,downsized,O
2527,from,O
2527,a,O
2527,18,O
2527,member,O
2527,team,O
2527,to,O
2528,a,O
2528,6,O
2528,member,O
2528,team,O
2528,in,O
2528,a,O
2528,span,O
2528,of,O
2528,4,O
2528,months.,O
2528,Awarded,O
2528,with,O
2528,a,O
2528,'APPLUASE,O
2528,AWARD',O
2528,within,O
2528,4,O
2528,months,O
2528,of,O
2528,joining,O
2528,the,O
2528,Deloitte,O
2528,and,O
2528,received,O
2528,numerous,O
2529,Apreciation,O
2529,for,O
2529,the,O
2529,excellent,O
2529,work,O
2529,done,O
2529,in,O
2529,terms,O
2529,of,O
2529,showcasing,O
2529,Technical,O
2529,and,O
2529,People,O
2529,management,O
2529,Skills.,O
2529,Was,O
2529,awarded,O
2529,'Star,O
2529,Performer,O
2529,of,O
2529,the,O
2529,month',O
2529,for,O
2529,successive,O
2529,months,O
2530,during,O
2530,my,O
2530,tenure,O
2530,at,O
2530,Accenture.,O
2530,Experienced,O
2530,on,O
2530,both,O
2530,Support,O
2530,and,O
2530,Development,O
2530,environments.,O
2530,Received,O
2530,various,O
2530,distinctive,O
2530,appreciations,O
2530,on,O
2530,Root,O
2530,cause,O
2530,analysis,O
2530,and,O
2530,asset,O
2530,development,O
2530,activities.,O
2530,Actively,O
2531,involved,O
2531,in,O
2531,technical,O
2531,presentations,O
2531,and,O
2531,various,O
2531,on-stage,O
2531,sessions.,O
2531,Currently,O
2531,a,O
2531,counselling,O
2531,member,O
2531,for,O
2531,new,O
2531,joiners,O
2531,for,O
2531,orientation,O
2531,programs.,O
2531,Willing,O
2531,to,O
2531,relocate:,O
2531,Anywhere,O
2531,WORK,O
2531,EXPERIENCE,O
2531,Technical,Profil
2532,Lead,Profil
2532,at,O
2532,Infosys,Companies worked at
2532,Ltd,Companies worked at
2532,.,O
2532,Pharmaceuticals,O
2532,and,O
2532,Life,O
2532,Sciences,O
2532,Domain,O
2532,-,O
2532,May,O
2532,2017,O
2532,to,O
2532,Present,O
2532,Have,O
2532,been,O
2532,taking,O
2532,care,O
2532,of,O
2532,Oncology,O
2532,Datamart,O
2532,with,O
2532,Several,O
2532,Oncology,O
2533,Data,O
2533,Requests,O
2533,and,O
2533,Data,O
2533,Analysis,O
2533,for,O
2533,the,O
2533,past,O
2533,3+,O
2533,Years.,O
2533,Currently,O
2533,working,O
2533,as,O
2533,a,O
2533,Technical,Profil
2533,Lead,Profil
2533,at,O
2533,Infosys,Companies worked at
2533,Ltd,Companies worked at
2533,.,O
2533,From,O
2533,May,O
2533,2017-,O
2533,till,O
2533,date.,O
2534,Worked,O
2534,as,O
2534,a,O
2534,Consultant,O
2534,Technology,O
2534,at,O
2534,Deloitte,O
2534,Consulting,O
2534,India,O
2534,Pvt.,O
2534,"Ltd,",O
2534,from,O
2534,March,O
2534,2015,O
2534,-,O
2534,January,O
2534,2017.,O
2534,Accenture,O
2534,India,O
2534,Pvt.,O
2534,Ltd,O
2534,-,O
2534,December,O
2534,2009,O
2534,to,O
2535,March,O
2535,2015,O
2535,https://www.,O
2535,indeed.com/r/Karthik-Gururaj/a51f07b3eda3aa6c,Email Address
2535,?isid=rex-download&ikw=download-top&co=IN,O
2535,63,O
2535,Months,O
2535,Presently,O
2535,working,O
2535,on,O
2535,"Informatica,",O
2535,"UNIX,",O
2535,"SQL,",O
2535,"Teradata,",O
2535,Salesforce,O
2535,Veeva,O
2535,Systems,O
2535,Worked,O
2535,on,O
2535,creating,O
2535,STM/Design,O
2535,documents,O
2535,/,O
2535,data,O
2535,modelling.,O
2536,Competency,O
2536,in,O
2536,Structured,O
2536,Query,O
2536,Language,O
2536,"SQL,",O
2536,"Informatica,",O
2536,UNIX,O
2536,and,O
2536,ETL.,O
2536,Worked,O
2536,as,O
2536,an,O
2536,Individual,O
2536,contributor,O
2536,driving,O
2536,an,O
2536,End,O
2536,to,O
2536,End,O
2536,project,O
2536,implementation.,O
2536,Have,O
2536,experience,O
2536,in,O
2537,handling,O
2537,very,O
2537,critical,O
2537,data,O
2537,and,O
2537,challenging,O
2537,deadlines.,O
2537,EDUCATION,O
2537,Masters,Degree
2537,of,Degree
2537,Science,Degree
2537,in,Degree
2537,Comp.,Degree
2537,Technology,Degree
2537,PSG,Degree
2537,College,Degree
2537,of,Degree
2537,Technology,Degree
2537,-,O
2537,"Coimbatore,",O
2537,Tamil,O
2537,Nadu,O
2537,May,O
2537,2009,O
2537,Bachelor,Degree
2538,of,Degree
2538,Science,Degree
2538,in,Degree
2538,Comp.,Degree
2538,Technology,Degree
2538,PSG,Degree
2538,College,Degree
2538,of,Degree
2538,Technology,Degree
2538,-,O
2538,"Coimbatore,",O
2538,Tamil,O
2538,Nadu,O
2538,May,O
2538,2007,O
2538,HSC,O
2538,SBOA,O
2538,Mat.,O
2538,Hr.,O
2538,Sec,O
2538,School,O
2538,-,O
2538,"Coimbatore,",O
2538,Tamil,O
2538,Nadu,O
2539,March,O
2539,2004,O
2539,SSLC,O
2539,SBOA,O
2539,Mat.,O
2539,Hr.,O
2539,Sec,O
2539,School,O
2539,-,O
2539,"Coimbatore,",O
2539,Tamil,O
2539,Nadu,O
2539,March,O
2539,2002,O
2539,Akila,Name
2539,Mohideen,Name
2539,System,Profil
2539,Engineer,Profil
2539,",",O
2539,Infosys,Companies worked at
2539,Limited,Companies worked at
2539,",",O
2539,India,O
2539,-,O
2539,INFOSYS,O
2540,LIMITED,O
2540,COMPANY,O
2540,Bangalore,Location
2540,",",O
2540,Karnataka,O
2540,-,O
2540,Email,O
2540,me,O
2540,on,O
2540,Indeed:,O
2540,indeed.com/r/Akila-Mohideen/cfe2854527fb6a12,Email Address
2540,Willing,O
2540,to,O
2540,relocate,O
2540,WORK,O
2540,EXPERIENCE,O
2540,System,Profil
2540,Engineer,Profil
2540,",",O
2540,Infosys,Companies worked at
2540,Limited,Companies worked at
2540,",",O
2540,India,O
2540,INFOSYS,O
2540,LIMITED,O
2541,COMPANY,O
2541,-,O
2541,Bangalore,Location
2541,",",O
2541,Karnataka,O
2541,-,O
2541,May,O
2541,2015,O
2541,to,O
2541,Present,O
2541,"BANGALORE,",O
2541,India,O
2541,-,O
2541,Multinational,O
2541,company,O
2541,that,O
2541,provides,O
2541,business,O
2541,"consulting,",O
2541,Information,O
2541,technology,O
2541,and,O
2541,outsourcing,O
2541,services.,O
2541,System,Profil
2542,Engineer,Profil
2542,",",O
2542,Infosys,Companies worked at
2542,Limited,Companies worked at
2542,",",O
2542,India,O
2542,from,O
2542,5/2015,O
2542,to,O
2542,Present,O
2542,Selected,O
2542,Accomplishments:,O
2542,?,O
2542,Developed,O
2542,a,O
2542,PI,O
2542,"interface,",O
2542,using,O
2542,the,O
2542,File,O
2542,adapter,O
2542,for,O
2542,sender,O
2542,communication,O
2542,and,O
2543,SFTP,O
2543,"adapter,",O
2543,using,O
2543,external,O
2543,massage,O
2543,type,O
2543,of,O
2543,type,O
2543,"XSD,",O
2543,for,O
2543,the,O
2543,receiver,O
2543,"communication,",O
2543,allowing,O
2543,WEB,O
2543,based,O
2543,internal,O
2543,Purchasing,O
2543,punch,O
2543,out,O
2543,catalog,O
2543,system,O
2543,to,O
2543,communicate,O
2543,with,O
2544,an,O
2544,EDI,O
2544,system,O
2544,for,O
2544,"850,",O
2544,855,O
2544,and,O
2544,856,O
2544,message,O
2544,type.,O
2544,?,O
2544,Monitored,O
2544,the,O
2544,SAP,O
2544,PI,O
2544,7.4,O
2544,dual,O
2544,stack,O
2544,system,O
2544,on,O
2544,a,O
2544,daily,O
2544,basis,O
2544,to,O
2544,resolve,O
2545,system,O
2545,or,O
2545,data,O
2545,issue,O
2545,occurring,O
2545,in,O
2545,the,O
2545,interfaces,O
2545,in,O
2545,a,O
2545,timely,O
2545,manner.,O
2545,Provided,O
2545,third,O
2545,level,O
2545,production,O
2545,support,O
2545,on,O
2545,issues,O
2545,arising,O
2545,with,O
2545,SAP,O
2545,PI,O
2545,interfaces,O
2545,to,O
2546,the,O
2546,third,O
2546,party,O
2546,help,O
2546,desk,O
2546,partner.,O
2546,?,O
2546,Developed,O
2546,a,O
2546,PI,O
2546,interface,O
2546,between,O
2546,NXTrend,O
2546,and,O
2546,SAP,O
2546,for,O
2546,payroll,O
2546,runs,O
2546,for,O
2546,AP,O
2546,as,O
2546,well,O
2546,as,O
2546,vendor,O
2546,payments.,O
2547,The,O
2547,adapters,O
2547,used,O
2547,were,O
2547,File,O
2547,adapter,O
2547,for,O
2547,the,O
2547,sender,O
2547,communication,O
2547,picking,O
2547,up,O
2547,of,O
2547,a,O
2547,comma,O
2547,separated,O
2547,value,O
2547,file,O
2547,and,O
2547,transforming,O
2547,the,O
2547,information,O
2547,into,O
2547,XML-IDoc,O
2547,utilizing,O
2548,the,O
2548,IDoc,O
2548,adapter.,O
2548,Akila,O
2548,Sulfa,O
2548,Sulthan,O
2548,Mohideen,O
2548,?,O
2548,Phone:,O
2548,+91-888-4350-386,O
2548,?,O
2548,Provide,O
2548,PI/PO,O
2548,technical,O
2548,support,O
2548,for,O
2548,patch,O
2548,and,O
2548,release,O
2548,upgrades.,O
2548,Document,O
2548,and,O
2548,maintain,O
2548,a,O
2548,solution,O
2549,portfolio,O
2549,and,O
2549,identify,O
2549,opportunities,O
2549,for,O
2549,solution,O
2549,re-use.,O
2549,Identifies,O
2549,opportunities,O
2549,to,O
2549,re-,O
2549,engineer,O
2549,existing,O
2549,solutions,O
2549,to,O
2549,better,O
2549,utilize,O
2549,"technology,",O
2549,optimize,O
2549,"performance,",O
2549,and,O
2549,simplify,O
2549,support.,O
2549,Manage,O
2549,and,O
2550,coordinate,O
2550,work,O
2550,of,O
2550,consultants,O
2550,when,O
2550,necessary.,O
2550,Technology,O
2550,Software:,O
2550,SAP,O
2550,"PI,",O
2550,"NWDS,",O
2550,"JAVA,",O
2550,ITSM,O
2550,"tool,",O
2550,Excel,O
2550,Report,O
2550,"tool,",O
2550,Regression,O
2550,Testing,O
2550,"tool,",O
2550,MS,O
2550,Office,O
2550,"Word,",O
2550,"Access,",O
2550,"Excel,",O
2551,PowerPoint,O
2551,EDUCATION,O
2551,Bachelor,Degree
2551,of,Degree
2551,Technology,Degree
2551,in,Degree
2551,Information,Degree
2551,Technology,Degree
2551,https://www.indeed.com/r/Akila-Mohideen/cfe2854527fb6a12?isid=rex-download&ikw=download-top&co=IN,O
2551,PSG,College Name
2551,COLLEGE,College Name
2551,OF,College Name
2551,"TECHNOLOGY,",College Name
2551,ANNA,College Name
2551,UNIVERSITY,College Name
2551,-,O
2551,"Coimbatore,",O
2551,Tamil,O
2551,Nadu,O
2551,May,O
2551,2011,O
2551,ADDITIONAL,O
2551,INFORMATION,O
2551,Skills,O
2551,?,Skills
2552,Corporate,Skills
2552,Communications,Skills
2552,?,Skills
2552,Creative,Skills
2552,Team,Skills
2552,Leadership,Skills
2552,?,Skills
2552,Adept,Skills
2552,problem,Skills
2552,solver,Skills
2552,Development,Skills
2552,Training,Skills
2552,Materials,Skills
2552,?,Skills
2552,Strong,Skills
2552,Analytical,Skills
2552,logical,Skills
2552,Skills,Skills
2552,Ahmad,Name
2552,Bardolia,Name
2552,Project,Profil
2552,Lead,Profil
2552,for,O
2552,Infosys,Companies worked at
2552,OpenStack,Companies worked at
2553,-,O
2553,Email,O
2553,me,O
2553,on,O
2553,Indeed:,O
2553,indeed.com/r/Ahmad-Bardolia/8e2c49ea8e7dcd27,Email Address
2553,OpenStack,O
2553,Cloud,O
2553,implementation,O
2553,as,O
2553,a,O
2553,Project,Profil
2553,Lead,Profil
2553,for,O
2553,Infosys,Companies worked at
2553,OpenStack,Companies worked at
2553,triplO,O
2553,Redhat,O
2553,Director,O
2553,Private,O
2553,cloud,O
2553,with,O
2553,OpenShift,O
2553,in,O
2553,India,O
2554,OpenStack,O
2554,Cloud,O
2554,implementation,O
2554,as,O
2554,a,O
2554,Project,Profil
2554,Lead,Profil
2554,for,O
2554,Makemytrip,O
2554,OpenStack,O
2554,Private,O
2554,cloud,O
2554,in,O
2554,India,O
2554,OpenStack,O
2554,Cloud,O
2554,implementation,O
2554,as,O
2554,a,O
2554,Project,Profil
2554,Lead,Profil
2554,for,O
2554,Solartis,O
2554,"Chennai,",O
2554,Madurai,O
2555,OpenStack,O
2555,Private,O
2555,cloud,O
2555,in,O
2555,India,O
2555,Team,O
2555,member,O
2555,of,O
2555,OpenStack,O
2555,Private,O
2555,cloud,O
2555,deployment,O
2555,of,O
2555,Cisco,O
2555,USA,O
2555,Deployed,O
2555,Private,O
2555,cloud,O
2555,using,O
2555,OpenStack,O
2555,for,O
2555,Government,O
2555,Bangalore,O
2555,Police,O
2555,cloud,O
2556,data,O
2556,center,O
2556,6,O
2556,POC,O
2556,on,O
2556,OpenStack,O
2556,private,O
2556,cloud,O
2556,3,O
2556,production,O
2556,cloud,O
2556,deployments,O
2556,using,O
2556,OpenStack,O
2556,and,O
2556,kvm,O
2556,Virtualization:,O
2556,"Hyper-V,",O
2556,"Esxi,",O
2556,"KVM,",O
2556,Citrix,O
2556,Xen,O
2556,Server,O
2556,Cloud:,O
2556,"AWS,",O
2557,"Azure,",O
2557,Google,O
2557,Cloud,O
2557,Platform,O
2557,"GCP,",O
2557,"OpenStack,",O
2557,Red,O
2557,hat,O
2557,Cloud,O
2557,Director,O
2557,AWS,O
2557,Cloud,O
2557,Skills:,O
2557,"EC2,",O
2557,"EBS,",O
2557,"Autoscaling,",O
2557,"S3,",O
2557,cloud,O
2557,"formation,",O
2557,"RDS,",O
2557,"DynamoDB,",O
2557,Route,O
2557,"53,",O
2557,AWS,O
2557,"API,",O
2558,AWS,O
2558,python,O
2558,"SDK,",O
2558,"SNS,",O
2558,"SQS,",O
2558,"SWF,",O
2558,"workspaces,",O
2558,"Beanstalk,",O
2558,AWS,O
2558,"redshift,",O
2558,AWS,O
2558,Elastic,O
2558,Map,O
2558,reduce,O
2558,Cloud,O
2558,foundry:,O
2558,Developer,O
2558,and,O
2558,Deploying,O
2558,Pivotal,O
2558,cloud,O
2558,foundry,O
2558,on,O
2558,"AWS,",O
2558,Google,O
2559,OpenShift,O
2559,Enterprise:,O
2559,Implementing,O
2559,Redhat,O
2559,OpenShift,O
2559,Enterprise,O
2559,on,O
2559,Premise,O
2559,or,O
2559,on,O
2559,OpenStack,O
2559,or,O
2559,on,O
2559,"AWS,",O
2559,"Azure,",O
2559,OR,O
2559,on,O
2559,OpenStack,O
2559,Azure,O
2559,Cloud,O
2559,Skills:,O
2559,Virtual,O
2559,"machines,",O
2559,Azure,O
2559,Active,O
2560,"Directory,",O
2560,Traffic,O
2560,"Manager,",O
2560,Azure,O
2560,"Storage,",O
2560,Azure,O
2560,"storage,",O
2560,Azure,O
2560,"networking,",O
2560,Implementing,O
2560,Azure,O
2560,solutions,O
2560,Google,O
2560,Cloud,O
2560,Skills:,O
2560,hands,O
2560,on,O
2560,knowledge,O
2560,on,O
2560,Google,O
2560,compute,O
2560,"engine,",O
2560,Migration,O
2560,to,O
2560,Google,O
2561,"cloud,",O
2561,GCP,O
2561,-,O
2561,Container,O
2561,Engine-An,O
2561,"Overview,",O
2561,GCP,O
2561,-,O
2561,Container,O
2561,"Registry,",O
2561,GCP,O
2561,-,O
2561,Cloud,O
2561,"Storage,",O
2561,GCP,O
2561,-,O
2561,Cloud,O
2561,"Datastore,",O
2561,GCP,O
2561,-,O
2561,Cloud,O
2561,"SQL,",O
2561,GCP,O
2561,-,O
2561,"Networking,",O
2562,Load,O
2562,"Balancing,",O
2562,GCP,O
2562,-,O
2562,Cloud,O
2562,"DNS,",O
2562,GCP,O
2562,-,O
2562,Cloud,O
2562,Dataproc,O
2562,Big,O
2562,Data,O
2562,"service,",O
2562,GCP,O
2562,-,O
2562,Cloud,O
2562,IAM,O
2562,Automation:,O
2562,"Chef,",O
2562,Puppet,O
2562,and,O
2562,ansible,O
2562,essential,O
2562,PaaS,O
2562,Skills:,O
2563,Pivotal,O
2563,cloud,O
2563,"foundry,",O
2563,Redhat,O
2563,OpenShift,O
2563,Docker,O
2563,Skills:,O
2563,Docker,O
2563,essentials,O
2563,and,O
2563,Docker,O
2563,swarm,O
2563,"advanced,",O
2563,Docker,O
2563,"cloud,",O
2563,Docker,O
2563,cloud,O
2563,data,O
2563,"center,",O
2563,GitHub,O
2563,integration,O
2563,for,O
2563,"Docker,",O
2563,Kubernetes.,O
2563,Version,O
2564,control:,O
2564,"GitHub,",O
2564,Bit,O
2564,Bucket,O
2564,DevOps,O
2564,Skill:,O
2564,"Jenkins,",O
2564,"Maven,",O
2564,"SonarQube,",O
2564,"Teamcity,",O
2564,"Octopus,",O
2564,"JFrog,",O
2564,Nexus,O
2564,Willing,O
2564,to,O
2564,relocate:,O
2564,Anywhere,O
2564,WORK,O
2564,EXPERIENCE,O
2564,Project,Profil
2564,Lead,Profil
2564,for,O
2564,Infosys,Companies worked at
2564,OpenStack,Companies worked at
2564,OpenStack,O
2565,Cloud,O
2565,-,O
2565,"Chennai,",O
2565,Tamil,O
2565,Nadu,O
2565,https://www.indeed.com/r/Ahmad-Bardolia/8e2c49ea8e7dcd27?isid=rex-download&ikw=download-top&co=IN,O
2565,OpenStack,O
2565,Private,O
2565,cloud,O
2565,in,O
2565,India,O
2565,Team,O
2565,member,O
2565,of,O
2565,OpenStack,O
2565,Private,O
2565,cloud,O
2565,deployment,O
2565,of,O
2565,Cisco,O
2565,USA,O
2565,Deployed,O
2565,Private,O
2565,cloud,O
2565,using,O
2566,OpenStack,O
2566,for,O
2566,Government,O
2566,Bangalore,O
2566,Police,O
2566,cloud,O
2566,data,O
2566,center,O
2566,6,O
2566,POC,O
2566,on,O
2566,OpenStack,O
2566,private,O
2566,cloud,O
2566,3,O
2566,production,O
2566,cloud,O
2566,deployments,O
2566,using,O
2566,OpenStack,O
2566,and,O
2566,kvm,O
2566,Virtualization:,O
2566,"Hyper-V,",O
2566,"Esxi,",O
2567,"KVM,",O
2567,Citrix,O
2567,Xen,O
2567,Server,O
2567,Cloud:,O
2567,"AWS,",O
2567,"Azure,",O
2567,Google,O
2567,Cloud,O
2567,Platform,O
2567,"GCP,",O
2567,"OpenStack,",O
2567,Red,O
2567,hat,O
2567,Cloud,O
2567,Director,O
2567,AWS,O
2567,Cloud,O
2567,Skills:,O
2567,"EC2,",O
2567,"EBS,",O
2567,"Autoscaling,",O
2567,"S3,",O
2567,cloud,O
2567,"formation,",O
2568,"RDS,",O
2568,"DynamoDB,",O
2568,Route,O
2568,"53,",O
2568,AWS,O
2568,"API,",O
2568,AWS,O
2568,python,O
2568,"SDK,",O
2568,"SNS,",O
2568,"SQS,",O
2568,"SWF,",O
2568,"workspaces,",O
2568,"Beanstalk,",O
2568,AWS,O
2568,"redshift,",O
2568,AWS,O
2568,Elastic,O
2568,Map,O
2568,reduce,O
2568,Cloud,O
2568,foundry:,O
2568,Developer,O
2568,and,O
2568,Deploying,O
2569,Pivotal,O
2569,cloud,O
2569,foundry,O
2569,on,O
2569,"AWS,",O
2569,Google,O
2569,OpenShift,O
2569,Enterprise:,O
2569,Implementing,O
2569,Redhat,O
2569,OpenShift,O
2569,Enterprise,O
2569,on,O
2569,Premise,O
2569,or,O
2569,on,O
2569,OpenStack,O
2569,or,O
2569,on,O
2569,"AWS,",O
2569,"Azure,",O
2569,OR,O
2569,on,O
2569,OpenStack,O
2569,Azure,O
2570,Cloud,O
2570,Skills:,O
2570,Virtual,O
2570,"machines,",O
2570,Azure,O
2570,Active,O
2570,"Directory,",O
2570,Traffic,O
2570,"Manager,",O
2570,Azure,O
2570,"Storage,",O
2570,Azure,O
2570,"storage,",O
2570,Azure,O
2570,"networking,",O
2570,Implementing,O
2570,Azure,O
2570,solutions,O
2570,Google,O
2570,Cloud,O
2570,Skills:,O
2570,hands,O
2570,on,O
2570,knowledge,O
2570,on,O
2571,Google,O
2571,compute,O
2571,"engine,",O
2571,Migration,O
2571,to,O
2571,Google,O
2571,"cloud,",O
2571,GCP,O
2571,-,O
2571,Container,O
2571,Engine-An,O
2571,"Overview,",O
2571,GCP,O
2571,-,O
2571,Container,O
2571,"Registry,",O
2571,GCP,O
2571,-,O
2571,Cloud,O
2571,"Storage,",O
2571,GCP,O
2571,-,O
2571,Cloud,O
2571,"Datastore,",O
2571,GCP,O
2572,-,O
2572,Cloud,O
2572,"SQL,",O
2572,GCP,O
2572,-,O
2572,"Networking,",O
2572,Load,O
2572,"Balancing,",O
2572,GCP,O
2572,-,O
2572,Cloud,O
2572,"DNS,",O
2572,GCP,O
2572,-,O
2572,Cloud,O
2572,Dataproc,O
2572,Big,O
2572,Data,O
2572,"service,",O
2572,GCP,O
2572,-,O
2572,Cloud,O
2572,IAM,O
2572,Automation:,O
2572,"Chef,",O
2573,Puppet,O
2573,and,O
2573,ansible,O
2573,essential,O
2573,Version,O
2573,control:,O
2573,"GitHub,",O
2573,Bit,O
2573,Bucket,O
2573,DevOps,O
2573,Skill:,O
2573,"Jenkins,",O
2573,"Maven,",O
2573,"SonarQube,",O
2573,"Teamcity,",O
2573,"Octopus,",O
2573,"JFrog,",O
2573,Nexus,O
2573,EDUCATION,O
2573,Master's,Degree
2573,SKILLS,O
2573,Sql,Skills
2573,"Server,Cloud",Skills
2573,"Computing,OpenStack,",Skills
2573,"OpenShit,",Skills
2574,"AWS,GCP,Azure,",Skills
2574,"ClouStack,KVM,Hyper-",Skills
2574,"V,Citrix",Skills
2574,Xen,Skills
2574,"Server,",Skills
2574,"ESXi,",Skills
2574,"Chef,",Skills
2574,"Ansible,",Skills
2574,"Jenkins,",Skills
2574,"Maven,",Skills
2574,Sonar,Skills
2574,"Qube,",Skills
2574,"Nexus,",Skills
2574,"Teamcity,",Skills
2574,"Octopus,",Skills
2574,3,Skills
2574,years,Skills
2574,Puran,Name
2574,Mal,Name
2574,Jaipur,Location
2574,",",O
2574,Rajasthan,O
2574,-,O
2574,Email,O
2574,me,O
2575,on,O
2575,Indeed:,O
2575,indeed.com/r/Puran-Mal/357ea77b3b002be6,Email Address
2575,WORK,O
2575,EXPERIENCE,O
2575,Admin,Profil
2575,assistant,Profil
2575,at,O
2575,Infosys,Companies worked at
2575,limited,Companies worked at
2575,Front,O
2575,office,O
2575,work,O
2575,EDUCATION,O
2575,Bachelor',Degree
2575,s,O
2575,SKILLS,O
2575,Front,Skills
2575,office,Skills
2575,executive,Skills
2575,1,Skills
2575,year,Skills
2575,ADDITIONAL,Skills
2575,INFORMATION,Skills
2575,TECHNICAL,Skills
2576,SKILL,Skills
2576,Basic,Skills
2576,Knowledge,Skills
2576,Computer,Skills
2576,operating,Skills
2576,MS,Skills
2576,OFFICE,Skills
2576,MS,Skills
2576,"excel,",Skills
2576,Ms,Skills
2576,Word,Skills
2576,Power,Skills
2576,Point,Skills
2576,With,Skills
2576,typing,Skills
2576,speed,Skills
2576,25,Skills
2576,wpm,Skills
2576,PERSONAL,Skills
2576,SKILL,Skills
2576,Positive,Skills
2576,Attitude,Skills
2576,Good,Skills
2576,decision,Skills
2576,making,Skills
2577,Good,Skills
2577,communication,Skills
2577,Skills,Skills
2577,Confident,Skills
2577,Have,Skills
2577,zeal,Skills
2577,learn,Skills
2577,new,Skills
2577,things,Skills
2577,HOBBY,O
2577,Listening,O
2577,music,O
2577,traveling,O
2577,https://www.indeed.com/r/Puran-Mal/357ea77b3b002be6?isid=rex-download&ikw=download-top&co=IN,O
2577,Sridevi,Name
2577,H,Name
2577,Bangalore,Location
2577,",",O
2577,Karnataka,O
2577,-,O
2577,Email,O
2577,me,O
2577,on,O
2577,Indeed:,O
2577,indeed.com/r/Sridevi-H/63703b24aaaa54e4,Email Address
2578,To,O
2578,further,O
2578,my,O
2578,career,O
2578,with,O
2578,a,O
2578,growth-oriented,O
2578,firm,O
2578,that,O
2578,will,O
2578,allow,O
2578,me,O
2578,to,O
2578,utilize,O
2578,my,O
2578,experience,O
2578,and,O
2578,knowledge,O
2578,as,O
2578,a,O
2578,Technical,O
2578,/Project,O
2578,Lead.,O
2578,WORK,O
2578,EXPERIENCE,O
2579,Principal,Profil
2579,System,Profil
2579,Engineer,Profil
2579,Aricent,Companies worked at
2579,Technologies,Companies worked at
2579,Infosys,Companies worked at
2579,Technical,O
2579,Lead,O
2579,EDUCATION,O
2579,M.S,Degree
2579,in,Degree
2579,Software,Degree
2579,Systems,Degree
2579,BITS,College Name
2579,Pilani,College Name
2579,-,O
2579,"Pilani,",O
2579,Rajasthan,O
2579,B.E.,Degree
2579,in,Degree
2579,Computer,Degree
2579,Science,Degree
2579,Board,College Name
2579,of,College Name
2579,Technical,College Name
2580,Education,College Name
2580,SKILLS,O
2580,Networking/Platform/Drivers/Vxworks,Skills
2580,ADDITIONAL,Skills
2580,INFORMATION,Skills
2580,Key,Skills
2580,Strengths,Skills
2580,Over,Skills
2580,15,Skills
2580,years,Skills
2580,experience,Skills
2580,in,Skills
2580,Ethernet,Skills
2580,Data,Skills
2580,Communication,Skills
2580,Technology,Skills
2580,Ethernet,Skills
2580,Routing,Skills
2580,"Switches,",Skills
2580,Metro,Skills
2580,Ethernet,Skills
2580,Routing,Skills
2580,"Switches,",Skills
2580,Platform,Skills
2580,Wireless,Skills
2581,Good,Skills
2581,knowledge,Skills
2581,Real,Skills
2581,Time,Skills
2581,operating,Skills
2581,Systems,Skills
2581,Vxworks,Skills
2581,Drivers,Skills
2581,Highly,Skills
2581,skilled,Skills
2581,in,Skills
2581,performing,Skills
2581,analytical,Skills
2581,logic,Skills
2581,building,Skills
2581,functions,Skills
2581,provide,Skills
2581,feasible,Skills
2581,solutions,Skills
2581,problems,Skills
2581,Brilliant,Skills
2581,interpersonal,Skills
2581,coordination,Skills
2581,communication,Skills
2581,Skills,Skills
2582,Competent,Skills
2582,at,Skills
2582,"leading,",Skills
2582,managing,Skills
2582,training,Skills
2582,teams,Skills
2582,on,Skills
2582,different,Skills
2582,aspects,Skills
2582,data,Skills
2582,communication,Skills
2582,systems,Skills
2582,Technical,Skills
2582,Skill,Skills
2582,Set,Skills
2582,SYSTEMS,Skills
2582,WORKED,Skills
2582,ON,Skills
2582,*,Skills
2582,Data,Skills
