,Sentence_#,Word,Tag
54076,2781,aspect,O
54077,2781,of,O
54078,2781,operations.,O
54079,2782,Flashing,O
54080,2782,daily,O
54081,2782,business,O
54082,2782,MIS,O
54083,2782,to,O
54084,2782,Region,O
54085,2782,managers,O
54086,2782,and,O
54087,2782,Product,O
54088,2782,manager.,O
54089,2783,Taking,O
54090,2783,care,O
54091,2783,of,O
54092,2783,DB,O
54093,2783,Delivery,O
54094,2783,Boy,O
54095,2783,attendance,O
54096,2783,of,O
54097,2783,pan,O
54098,2783,India.,O
54099,2784,Handling,O
54100,2784,Billing,O
54101,2784,and,O
54102,2784,invoices,O
54103,2784,of,O
54104,2784,DB's,O
54105,2784,and,O
54106,2784,coordinating,O
54107,2784,with,O
54108,2784,finance,O
54109,2784,team,O
54110,2784,for,O
54111,2784,monthly,O
54112,2784,salaries.,O
54113,2785,Shared,O
54114,2785,and,O
54115,2785,handled,O
54116,2785,weekly,O
54117,2785,menu,O
54118,2785,data,O
54119,2785,sheets,O
54120,2785,with,O
54121,2785,IT,O
54122,2785,Software,O
54123,2785,team,O
54124,2785,to,O
54125,2785,update,O
54126,2785,in,O
54127,2785,App.,O
54128,2786,Taken,O
54129,2786,care,O
54130,2786,of,O
54131,2786,complete,O
54132,2786,Ola,O
54133,2786,Café,O
54134,2786,process,O
54135,2786,operational,O
54136,2786,MIS's.,O
54137,2787,Coordinating,O
54138,2787,with,O
54139,2787,IT,O
54140,2787,team,O
54141,2787,to,O
54142,2787,flash,O
54143,2787,daily,O
54144,2787,business,O
54145,2787,summary.,O
54146,2788,Keep,O
54147,2788,updating,O
54148,2788,daily,O
54149,2788,revenue,O
54150,2788,of,O
54151,2788,Cites,O
54152,2788,&amp;o,O
54153,2788,Zone.,O
54154,2789,Taken,O
54155,2789,care,O
54156,2789,of,O
54157,2789,marketing,O
54158,2789,MIS.,O
54159,2790,Processing,O
54160,2790,of,O
54161,2790,vendor,O
54162,2790,"bills,",O
54163,2790,and,O
54164,2790,also,O
54165,2790,coordinating,O
54166,2790,for,O
54167,2790,reimbursement.,O
54168,2791,Worked,O
54169,2791,on,O
54170,2791,Pilot,O
54171,2791,process,O
54172,2791,Ola,O
54173,2791,Prime,O
54174,2791,to,O
54175,2791,set,O
54176,2791,all,O
54177,2791,the,O
54178,2791,MIS,O
54179,2791,reports,O
54180,2791,to,O
54181,2791,complete,O
54182,2791,process.,O
54183,2792,Handled,O
54184,2792,performance,O
54185,2792,tracker,O
54186,2792,of,O
54187,2792,the,O
54188,2792,prime,O
54189,2792,drivers.,O
54190,2793,Handled,O
54191,2793,feedback,O
54192,2793,dumps,O
54193,2793,of,O
54194,2793,Ola,O
54195,2793,prime,O
54196,2793,customers.,O
54197,2794,Shared,O
54198,2794,daily,O
54199,2794,and,O
54200,2794,weekly,O
54201,2794,Prime,O
54202,2794,data,O
54203,2794,for,O
54204,2794,the,O
54205,2794,cities,O
54206,2794,managers.,O
54207,2795,Taken,O
54208,2795,care,O
54209,2795,of,O
54210,2795,daily,O
54211,2795,offense,O
54212,2795,tracker,O
54213,2795,of,O
54214,2795,calling,O
54215,2795,done,O
54216,2795,by,O
54217,2795,customer,O
54218,2795,feedback,O
54219,2795,callers.,O
54220,2796,Mapped,O
54221,2796,the,O
54222,2796,Wi-Fi,O
54223,2796,usage,O
54224,2796,of,O
54225,2796,each,O
54226,2796,cab,O
54227,2796,in,O
54228,2796,pan,O
54229,2796,India.,O
54230,2797,Maintained,O
54231,2797,the,O
54232,2797,"agent,",O
54233,2797,cities,O
54234,2797,and,O
54235,2797,over,O
54236,2797,all,O
54237,2797,calling,O
54238,2797,dashboard,O
54239,2797,and,O
54240,2797,flashing,O
54241,2797,on,O
54242,2797,daily,O
54243,2797,basis.,O
54244,2798,Support,O
54245,2798,Officer,O
54246,2798,Standard,O
54247,2798,Chartered,O
54248,2798,Financial,O
54249,2798,Ltd,O
54250,2798,March,O
54251,2798,2013,DATE
54252,2798,to,O
54253,2798,July,O
54254,2798,2015,DATE
54255,2798,from,O
54256,2798,Mar,O
54257,2798,2013,DATE
54258,2798,to,O
54259,2798,Jul,O
54260,2798,2015,DATE
54261,2798,Operating,O
54262,2798,System,O
54263,2798,Windows,O
54264,2798,7,YEARS_OF_EXPERIENCE
54265,2798,Tools,O
54266,2798,Used,O
54267,2798,SQL,O
54268,2798,"Database,",O
54269,2798,Visual,O
54270,2798,"Basic,",O
54271,2798,MS,O
54272,2798,Excel,O
54273,2798,"Macros,",O
54274,2798,MS,O
54275,2798,"word,",O
54276,2798,MS,O
54277,2798,outlook.,O
54278,2799,Roles,O
54279,2799,&amp;,O
54280,2799,Responsibilities,O
54281,2799,?,O
54282,2800,Provide,O
54283,2800,support,O
54284,2800,to,O
54285,2800,the,O
54286,2800,manager,O
54287,2800,and,O
54288,2800,team,O
54289,2800,in,O
54290,2800,administering,O
54291,2800,and,O
54292,2800,maintaining,O
54293,2800,records.,O
54294,2801,Handled,O
54295,2801,all,O
54296,2801,employee,O
54297,2801,related,O
54298,2801,matters,O
54299,2801,including,O
54300,2801,"joining,",O
54301,2801,exit,O
54302,2801,and,O
54303,2801,other,O
54304,2801,issues,O
54305,2801,of,O
54306,2801,the,O
54307,2801,team,O
54308,2801,and,O
54309,2801,maintaining,O
54310,2801,relevant,O
54311,2801,Employee,O
54312,2801,documents.,O
54313,2802,Managed,O
54314,2802,all,O
54315,2802,aspects,O
54316,2802,pertaining,O
54317,2802,to,O
54318,2802,compliance,O
54319,2802,and,O
54320,2802,liaising,O
54321,2802,with,O
54322,2802,Area,O
54323,2802,HR,O
54324,2802,and,O
54325,2802,the,O
54326,2802,governance,O
54327,2802,Processing,O
54328,2802,of,O
54329,2802,vendor,O
54330,2802,"bills,",O
54331,2802,and,O
54332,2802,also,O
54333,2802,coordinating,O
54334,2802,for,O
54335,2802,official,O
54336,2802,reimbursement,O
54337,2802,of,O
54338,2802,"team,",O
54339,2802,assisting,O
54340,2802,them,O
54341,2802,where,O
54342,2802,applicable,O
54343,2802,in,O
54344,2802,following,O
54345,2802,and,O
54346,2802,monitoring,O
54347,2802,Bank,O
54348,2802,processes,O
54349,2802,and,O
54350,2802,procedures.,O
54351,2803,Availability,O
54352,2803,and,O
54353,2803,easy,O
54354,2803,access,O
54355,2803,of,O
54356,2803,all,O
54357,2803,relevant,O
54358,2803,employee,O
54359,2803,records,O
54360,2803,and,O
54361,2803,documentation.,O
54362,2804,Processed,O
54363,2804,the,O
54364,2804,daily,O
54365,2804,Internal,O
54366,2804,processing,O
54367,2804,files,O
54368,2804,of,O
54369,2804,different,O
54370,2804,products,O
54371,2804,for,O
54372,2804,approval.,O
54373,2805,Maintaining,O
54374,2805,the,O
54375,2805,MIS,O
54376,2805,for,O
54377,2805,ENR,O
54378,2805,and,O
54379,2805,sending,O
54380,2805,daily,O
54381,2805,reports,O
54382,2805,to,O
54383,2805,South,O
54384,2805,Manager.,O
54385,2806,Sending,O
54386,2806,and,O
54387,2806,maintaining,O
54388,2806,monthly,O
54389,2806,review,O
54390,2806,letter,O
54391,2806,to,O
54392,2806,agencies,O
54393,2806,MRL,O
54394,2806,on,O
54395,2806,monthly,O
54396,2806,basis.,O
54397,2807,Maintaining,O
54398,2807,monthly,O
54399,2807,ESAU,O
54400,2807,Communication,O
54401,2807,reports,O
54402,2807,of,O
54403,2807,employees.,O
54404,2808,Maintaining,O
54405,2808,"daily,",O
54406,2808,weekly,O
54407,2808,and,O
54408,2808,monthly,O
54409,2808,MIS,O
54410,2808,and,O
54411,2808,updating,O
54412,2808,to,O
54413,2808,Center,O
54414,2808,Manager.,O
54415,2809,Doing,O
54416,2809,internal,O
54417,2809,audit,O
54418,2809,check,O
54419,2809,once,O
54420,2809,in,O
54421,2809,month.,O
54422,2810,Maintaining,O
54423,2810,RMS,O
54424,2810,management,O
54425,2810,and,O
54426,2810,Attendance.,O
54427,2811,Manager,O
54428,2811,7,YEARS_OF_EXPERIENCE
54429,2811,Inc,O
54430,2811,April,O
54431,2811,2012,DATE
54432,2811,to,O
54433,2811,March,O
54434,2811,2013,DATE
54435,2811,Worked,O
54436,2811,in,O
54437,2811,[24]7,O
54438,2811,Inc,O
54439,2811,as,O
54440,2811,HR,O
54441,2811,Executive,O
54442,2811,from,O
54443,2811,April,O
54444,2811,2012,DATE
54445,2811,to,O
54446,2811,Mar,O
54447,2811,2013.,O
54448,2812,Operating,O
54449,2812,System,O
54450,2812,Windows,O
54451,2812,XP,O
54452,2812,Tools,O
54453,2812,Used,O
54454,2812,SQL,O
54455,2812,"Database,",O
54456,2812,MS,O
54457,2812,"Excel,",O
54458,2812,MS,O
54459,2812,"Word,",O
54460,2812,MS,O
54461,2812,outlook.,O
54462,2813,Roles,O
54463,2813,&amp;,O
54464,2813,Responsibilities,O
54465,2813,?,O
54466,2814,Handling,O
54467,2814,of,O
54468,2814,recruitment,O
54469,2814,database.,O
54470,2815,Sourcing,O
54471,2815,the,O
54472,2815,profiles,O
54473,2815,from,O
54474,2815,the,O
54475,2815,job,O
54476,2815,portals.,O
54477,2816,Maintained,O
54478,2816,recruitment,O
54479,2816,team,O
54480,2816,"attendance,",O
54481,2816,IT,O
54482,2816,"requests,",O
54483,2816,stationary,O
54484,2816,and,O
54485,2816,bills.,O
54486,2817,Sending,O
54487,2817,Daily,O
54488,2817,offer,O
54489,2817,MIS,O
54490,2817,to,O
54491,2817,Manager.,O
54492,2818,Short,O
54493,2818,listing,O
54494,2818,the,O
54495,2818,resumes,O
54496,2818,as,O
54497,2818,per,O
54498,2818,the,O
54499,2818,requirements,O
54500,2818,based,O
54501,2818,on,O
54502,2818,"Skills,",O
54503,2818,Projects,O
54504,2818,and,O
54505,2818,Educational,O
54506,2818,background,O
54507,2818,and,O
54508,2818,Relocation,O
54509,2818,aspects.,O
54510,2819,Flashing,O
54511,2819,Daily,O
54512,2819,Work,O
54513,2819,Flow,O
54514,2819,MIS,O
54515,2819,of,O
54516,2819,recruiter,O
54517,2819,on,O
54518,2819,daily,O
54519,2819,basis,O
54520,2819,to,O
54521,2819,Manager.,O
54522,2820,Maintained,O
54523,2820,data,O
54524,2820,of,O
54525,2820,both,O
54526,2820,joined,O
54527,2820,and,O
54528,2820,dropouts.,O
54529,2821,Verifying,O
54530,2821,hard,O
54531,2821,copies,O
54532,2821,and,O
54533,2821,scanned,O
54534,2821,copies,O
54535,2821,of,O
54536,2821,candidate,O
54537,2821,documents,O
54538,2821,before,O
54539,2821,releasing,O
54540,2821,offer,O
54541,2821,letter.,O
54542,2822,Taken,O
54543,2822,care,O
54544,2822,of,O
54545,2822,online,O
54546,2822,tool,O
54547,2822,update,O
54548,2822,of,O
54549,2822,candidate,O
54550,2822,"details,",O
54551,2822,candidate,O
54552,2822,test,O
54553,2822,scores,O
54554,2822,and,O
54555,2822,program.,O
54556,2823,Taken,O
54557,2823,care,O
54558,2823,of,O
54559,2823,joining,O
54560,2823,employee,O
54561,2823,formalities.,O
54562,2824,Taken,O
54563,2824,care,O
54564,2824,of,O
54565,2824,offers,O
54566,2824,to,O
54567,2824,release,O
54568,2824,on,O
54569,2824,time,O
54570,2824,on,O
54571,2824,induction,O
54572,2824,day.,O
54573,2825,Releasing,O
54574,2825,the,O
54575,2825,offer,O
54576,2825,letters,O
54577,2825,and,O
54578,2825,uploading,O
54579,2825,the,O
54580,2825,candidate,O
54581,2825,documents,O
54582,2825,in,O
54583,2825,portal,O
54584,2825,in,O
54585,2825,stipulated,O
54586,2825,time,O
54587,2825,and,O
54588,2825,handing,O
54589,2825,over,O
54590,2825,the,O
54591,2825,offered,O
54592,2825,candidate,O
54593,2825,files,O
54594,2825,to,O
54595,2825,operations,O
54596,2825,for,O
54597,2825,further,O
54598,2825,process.,O
54599,2826,Job,O
54600,2826,Profile,O
54601,2826,in,O
54602,2826,Accenture,O
54603,2826,March,O
54604,2826,2011,DATE
54605,2826,to,O
54606,2826,March,O
54607,2826,2012,DATE
54608,2826,Project,O
54609,2826,Name,O
54610,2826,EDF,O
54611,2826,Energy,O
54612,2826,and,O
54613,2826,Npower,O
54614,2826,Operating,O
54615,2826,System,O
54616,2826,Windows,O
54617,2826,7,YEARS_OF_EXPERIENCE
54618,2826,Tools,O
54619,2826,Used,O
54620,2826,"CRM,",O
54621,2826,"ISU,",O
54622,2826,"CIS,",O
54623,2826,MS,O
54624,2826,"Excel,",O
54625,2826,"Citrix,",O
54626,2826,MS,O
54627,2826,"outlook,",O
54628,2826,MS,O
54629,2826,Word.,O
54630,2827,Roles,O
54631,2827,&amp;,O
54632,2827,Responsibilities,O
54633,2827,?,O
54634,2828,Fulfillment,O
54635,2828,of,O
54636,2828,requests,O
54637,2828,within,O
54638,2828,agreed,O
54639,2828,timelines.,O
54640,2829,Maintained,O
54641,2829,&amp;,O
54642,2829,sharing,O
54643,2829,daily,O
54644,2829,status,O
54645,2829,updates,O
54646,2829,of,O
54647,2829,workflow,O
54648,2829,of,O
54649,2829,entire,O
54650,2829,team,O
54651,2829,to,O
54652,2829,supervisor.,O
54653,2830,Assigning,O
54654,2830,work,O
54655,2830,to,O
54656,2830,the,O
54657,2830,team,O
54658,2830,based,O
54659,2830,on,O
54660,2830,team,O
54661,2830,member's,O
54662,2830,skill,O
54663,2830,set,O
54664,2830,and,O
54665,2830,ensuring,O
54666,2830,that,O
54667,2830,the,O
54668,2830,workload,O
54669,2830,is,O
54670,2830,handled,O
54671,2830,effectively,O
54672,2830,and,O
54673,2830,efficiently.,O
54674,2831,Arranging,O
54675,2831,team,O
54676,2831,meetings,O
54677,2831,to,O
54678,2831,share,O
54679,2831,knowledge,O
54680,2831,&amp;,O
54681,2831,process,O
54682,2831,related,O
54683,2831,updates,O
54684,2831,within,O
54685,2831,the,O
54686,2831,team.,O
54687,2832,Taken,O
54688,2832,care,O
54689,2832,of,O
54690,2832,complete,O
54691,2832,process,O
54692,2832,MIS,O
54693,2832,reports.,O
54694,2833,Handling,O
54695,2833,the,O
54696,2833,Internal,O
54697,2833,Quality,O
54698,2833,Checks,O
54699,2833,of,O
54700,2833,the,O
54701,2833,work,O
54702,2833,completed,O
54703,2833,by,O
54704,2833,associates.,O
54705,2834,Updating,O
54706,2834,the,O
54707,2834,QC,O
54708,2834,checklist,O
54709,2834,and,O
54710,2834,Skills,SKILLS
54711,2834,reporting,O
54712,2834,on,O
54713,2834,a,O
54714,2834,daily,O
54715,2834,basis.,O
54716,2835,Helping,O
54717,2835,the,O
54718,2835,team,O
54719,2835,members,O
54720,2835,in,O
54721,2835,resolving,O
54722,2835,their,O
54723,2835,quires.,O
54724,2836,Sending,O
54725,2836,and,O
54726,2836,maintained,O
54727,2836,N1,O
54728,2836,Notification,O
54729,2836,daily,O
54730,2836,wise,O
54731,2836,MIS,O
54732,2836,of,O
54733,2836,notifications,O
54734,2836,closed,O
54735,2836,and,O
54736,2836,pending.,O
54737,2837,INFOSYS,O
54738,2837,as,O
54739,2837,Process,O
54740,2837,Associate,O
54741,2837,Job,O
54742,2837,Profile,O
54743,2837,with,O
54744,2837,Infosys,O
54745,2837,December,O
54746,2837,2009,DATE
54747,2837,to,O
54748,2837,September,O
54749,2837,2010,DATE
54750,2837,Project,O
54751,2837,Name,O
54752,2837,DB,O
54753,2837,Fresher's,O
54754,2837,and,O
54755,2837,Laterals,O
54756,2837,Operating,O
54757,2837,System,O
54758,2837,SQL,O
54759,2837,"Database,",O
54760,2837,MS,O
54761,2837,"Excel,",O
54762,2837,MS,O
54763,2837,"Word,",O
54764,2837,MS,O
54765,2837,outlook.,O
54766,2838,Roles,O
54767,2838,&amp;,O
54768,2838,Responsibilities,O
54769,2838,?,O
54770,2839,Creation,O
54771,2839,of,O
54772,2839,candidate,O
54773,2839,profile.,O
54774,2840,Handled,O
54775,2840,of,O
54776,2840,recruitment,O
54777,2840,database.,O
54778,2841,Updating,O
54779,2841,the,O
54780,2841,candidate,O
54781,2841,details,O
54782,2841,in,O
54783,2841,the,O
54784,2841,databases.,O
54785,2842,Maintaining,O
54786,2842,current,O
54787,2842,status,O
54788,2842,of,O
54789,2842,candidate,O
54790,2842,in,O
54791,2842,the,O
54792,2842,database,O
54793,2842,for,O
54794,2842,our,O
54795,2842,future,O
54796,2842,comparing,O
54797,2842,purpose.,O
54798,2843,Releasing,O
54799,2843,offer,O
54800,2843,letter,O
54801,2843,in,O
54802,2843,portal,O
54803,2843,of,O
54804,2843,candidate,O
54805,2843,those,O
54806,2843,who,O
54807,2843,got,O
54808,2843,selected,O
54809,2843,in,O
54810,2843,campus,O
54811,2843,recruitment.,O
54812,2844,Maintained,O
54813,2844,and,O
54814,2844,handled,O
54815,2844,offered,O
54816,2844,candidate,O
54817,2844,documents.,O
54818,2845,Conducting,O
54819,2845,and,O
54820,2845,co-ordinate,O
54821,2845,the,O
54822,2845,recruitment,O
54823,2845,activity,O
54824,2845,In-house,O
54825,2845,?,O
54826,2846,Maintained,O
54827,2846,and,O
54828,2846,updating,O
54829,2846,candidates,O
54830,2846,profile,O
54831,2846,in,O
54832,2846,Infy,O
54833,2846,HR,O
54834,2846,portal.,O
54835,2847,Collecting,O
54836,2847,scanned,O
54837,2847,copies,O
54838,2847,of,O
54839,2847,academic,O
54840,2847,details,O
54841,2847,from,O
54842,2847,the,O
54843,2847,candidate,O
54844,2847,to,O
54845,2847,verify.,O
54846,2848,Rewords,O
54847,2848,and,O
54848,2848,Recognition,O
54849,2848,Given,O
54850,2848,with,O
54851,2848,Ramp,O
54852,2848,Award,O
54853,2848,in,O
54854,2848,Infosys,O
54855,2848,for,O
54856,2848,more,O
54857,2848,Productivity,O
54858,2848,and,O
54859,2848,Performance,O
54860,2848,and,O
54861,2848,Meeting,O
54862,2848,Targets,O
54863,2848,for,O
54864,2848,every,O
54865,2848,month,O
54866,2848,with,O
54867,2848,in,O
54868,2848,the,O
54869,2848,stipulated,O
54870,2848,time,O
54871,2848,and,O
54872,2848,wi,DEGREE
54873,2848,t,DEGREE
54874,2848,h,O
54875,2848,Good,COLLEGE_NAME
54876,2848,Quality.,COLLEGE_NAME
54877,2849,EDUCATION,COLLEGE_NAME
54878,2849,BSc,O
54879,2849,V,O
54880,2849,V,O
54881,2849,Pura,O
54882,2849,College,O
54883,2849,of,O
54884,2849,Science,O
54885,2849,"Bengaluru,",O
54886,2849,Karnataka,O
54887,2849,Hemil,NAME
54888,2849,Bhavsar,NAME
54889,2849,Jr.,PROFIL
54890,2850,ASP.NET,PROFIL
54891,2850,Developer,PROFIL
54892,2850,in,O
54893,2850,True,COLLEGE_NAME
54894,2850,Vision,COLLEGE_NAME
54895,2850,Technology,COLLEGE_NAME
54896,2850,"Ahmedabad,",O
54897,2850,Gujarat,O
54898,2850,Email,O
54899,2850,me,O
54900,2850,on,O
54901,2850,Indeed,O
54902,2850,indeed.com/r/Hemil-Bhavsar/ce3a928d837ce9e1,O
54903,2850,To,O
54904,2850,seek,O
54905,2850,a,O
54906,2850,job,O
54907,2850,in,O
54908,2850,the,O
54909,2850,IT,O
54910,2850,industry,O
54911,2850,where,O
54912,2850,I,O
54913,2850,can,O
54914,2850,utilize,O
54915,2850,my,O
54916,2850,skills,O
54917,2850,and,O
54918,2850,technical,O
54919,2850,knowledge,O
54920,2850,for,O
54921,2850,the,O
54922,2850,organization's,O
54923,2850,and,O
54924,2850,individual,O
54925,2850,growth,O
54926,2850,Area,O
54927,2850,of,O
54928,2850,interest,O
54929,2850,Software,O
54930,2850,Testing.,O
54931,2851,Great,O
54932,2851,interest,O
54933,2851,to,O
54934,2851,learn,O
54935,2851,new,O
54936,2851,Technologies,O
54937,2851,and,O
54938,2851,Languages.,O
54939,2852,Enterprise,O
54940,2852,Application,O
54941,2852,Development,O
54942,2852,Web,O
54943,2852,Application,O
54944,2852,Development,O
54945,2852,WORK,O
54946,2852,EXPERIENCE,O
54947,2852,Jr.,PROFIL
54948,2853,ASP.NET,PROFIL
54949,2853,Developer,PROFIL
54950,2853,in,O
54951,2853,True,COLLEGE_NAME
54952,2853,Vision,COLLEGE_NAME
54953,2853,Technology,COLLEGE_NAME
54954,2853,September,O
54955,2853,2015,DATE
54956,2853,to,O
54957,2853,May,O
54958,2853,2016,DATE
54959,2853,Software,O
54960,2853,Testing,O
54961,2853,Training,O
54962,2853,at,O
54963,2853,Unicode,O
54964,2853,Technology,O
54965,2853,From,O
54966,2853,March,O
54967,2853,2018,DATE
54968,2853,to,O
54969,2853,May,O
54970,2853,2018,DATE
54971,2853,Jr.,PROFIL
54972,2854,Good,O
54973,2854,level,O
54974,2854,of,O
54975,2854,understanding,O
54976,2854,of,O
54977,2854,the,O
54978,2854,ITIL,O
54979,2854,framework.,O
54980,2855,Strong,O
54981,2855,hold,O
54982,2855,in,O
54983,2855,Project,O
54984,2855,Management.,O
54985,2856,Bengaluru,LOCATION
54986,2856,",",O
54987,2856,Karnataka,O
54988,2856,Email,O
54989,2856,me,O
54990,2856,on,O
54991,2856,Indeed,O
54992,2856,indeed.com/r/Siddhartha-Chetri/,EMAIL_ADDRESS
54993,2856,f6959d21c6b91bba,EMAIL_ADDRESS
54994,2856,A,O
54995,2856,career,O
54996,2856,with,O
54997,2856,a,O
54998,2856,progressive,O
54999,2856,organization,O
55000,2856,that,O
55001,2856,will,O
55002,2856,use,O
55003,2856,my,O
55004,2856,education,O
55005,2856,and,O
55006,2856,abilities,O
55007,2856,in,O
55008,2856,an,O
55009,2856,executive,O
55010,2856,"capacity,",O
55011,2856,where,O
55012,2856,that,O
55013,2856,best,O
55014,2856,matches,O
55015,2856,my,O
55016,2856,skills,O
55017,2856,and,O
55018,2856,experience,O
55019,2856,to,O
55020,2856,ensure,O
55021,2856,a,O
55022,2856,positive,O
55023,2856,growth,O
55024,2856,for,O
55025,2856,the,O
55026,2856,organization,O
55027,2856,and,O
55028,2856,self.,O
55029,2857,Seeking,O
55030,2857,challenging,O
55031,2857,assignment,O
55032,2857,in,O
55033,2857,Customer,O
55034,2857,Partner,O
55035,2857,"relation,",O
55036,2857,Project/Change,O
55037,2857,Management,O
55038,2857,in,O
55039,2857,Telecom,O
55040,2857,and,O
55041,2857,IT,O
55042,2857,Sector.,O
55043,2858,WORK,O
55044,2858,EXPERIENCE,O
55045,2858,Partner,COMPANIES_WORKED_AT
55046,2858,Sites,COMPANIES_WORKED_AT
55047,2858,"Infosys,",COMPANIES_WORKED_AT
55048,2858,"Concentrix,",COMPANIES_WORKED_AT
55049,2858,Merchants,COMPANIES_WORKED_AT
55050,2858,and,COMPANIES_WORKED_AT
55051,2858,Convergys,COMPANIES_WORKED_AT
55052,2858,Collabera,COMPANIES_WORKED_AT
55053,2858,Technologies-,COMPANIES_WORKED_AT
55054,2858,Client-,COMPANIES_WORKED_AT
55055,2858,Cisco,COMPANIES_WORKED_AT
55056,2858,"Systems,",COMPANIES_WORKED_AT
55057,2858,Inc,COMPANIES_WORKED_AT
55058,2858,July,O
55059,2858,2015,DATE
55060,2858,to,O
55061,2858,Present,O
55062,2858,July,O
55063,2858,2015,DATE
55064,2858,Till,O
55065,2858,Date,O
55066,2858,Responsible,O
55067,2858,for,O
55068,2858,ensuring,O
55069,2858,that,O
55070,2858,all,O
55071,2858,our,O
55072,2858,Partner,O
55073,2858,should,O
55074,2858,get,O
55075,2858,the,O
55076,2858,Access,O
55077,2858,Control,O
55078,2858,List,O
55079,2858,in,O
55080,2858,right,O
55081,2858,way,O
55082,2858,and,O
55083,2858,timely,O
55084,2858,manner.,O
55085,2859,Reporting,O
55086,2859,regular,O
55087,2859,stats,O
55088,2859,on,O
55089,2859,Case,O
55090,2859,"management,",O
55091,2859,Infrastructure/Bandwidth,O
55092,2859,utilization.,O
55093,2860,Handling,O
55094,2860,4,YEARS_OF_EXPERIENCE
55095,2860,Partner,O
55096,2860,Sites,O
55097,2860,"Infosys,",O
55098,2860,"Concentrix,",O
55099,2860,Merchants,O
55100,2860,and,O
55101,2860,Convergys.,O
55102,2861,Working,O
55103,2861,with,O
55104,2861,different,O
55105,2861,teams,O
55106,2861,in,O
55107,2861,the,O
55108,2861,organization,O
55109,2861,for,O
55110,2861,streamlined,O
55111,2861,output.,O
55112,2862,SPOC,O
55113,2862,for,O
55114,2862,all,O
55115,2862,the,O
55116,2862,Partner,O
55117,2862,Sites.,O
55118,2863,Working,O
55119,2863,as,O
55120,2863,a,O
55121,2863,Business,O
55122,2863,Analyst/Project,O
55123,2863,Coordinator,O
55124,2863,in,O
55125,2863,maintaining,O
55126,2863,and,O
55127,2863,delivering,O
55128,2863,record,O
55129,2863,for,O
55130,2863,the,O
55131,2863,project,O
55132,2863,related,O
55133,2863,work.,O
55134,2864,Driving,O
55135,2864,project/task,O
55136,2864,for,O
55137,2864,a,O
55138,2864,new,O
55139,2864,request,O
55140,2864,from,O
55141,2864,the,O
55142,2864,Partner,O
55143,2864,Site.,O
55144,2865,To,O
55145,2865,be,O
55146,2865,an,O
55147,2865,integral,O
55148,2865,part,O
55149,2865,of,O
55150,2865,the,O
55151,2865,project/task,O
55152,2865,and,O
55153,2865,help,O
55154,2865,our,O
55155,2865,Partners,O
55156,2865,in,O
55157,2865,achieving,O
55158,2865,their,O
55159,2865,goal.,O
55160,2866,Preparing,O
55161,2866,process,O
55162,2866,documents,O
55163,2866,and,O
55164,2866,Local,O
55165,2866,Work,O
55166,2866,Instructions,O
55167,2866,LWI,O
55168,2866,for,O
55169,2866,the,O
55170,2866,process.,O
55171,2867,Technology,O
55172,2867,Associate,O
55173,2867,/,O
55174,2867,Incident,O
55175,2867,Management,O
55176,2867,Magna,O
55177,2867,Sapient,O
55178,2867,Consulting,O
55179,2867,July,O
55180,2867,2014,DATE
55181,2867,to,O
55182,2867,July,O
55183,2867,2015,DATE
55184,2867,Responsible,O
55185,2867,for,O
55186,2867,all,O
55187,2867,the,O
55188,2867,Incidents,O
55189,2867,and,O
55190,2867,Server,O
55191,2867,Monitoring.,O
55192,2868,Generating,O
55193,2868,reports,O
55194,2868,for,O
55195,2868,project,O
55196,2868,and,O
55197,2868,service,O
55198,2868,manager,O
55199,2868,of,O
55200,2868,all,O
55201,2868,the,O
55202,2868,Incidents,O
55203,2868,and,O
55204,2868,Problem,O
55205,2868,tickets.,O
55206,2869,Analyzing,O
55207,2869,of,O
55208,2869,the,O
55209,2869,price,O
55210,2869,load,O
55211,2869,report,O
55212,2869,for,O
55213,2869,our,O
55214,2869,client,O
55215,2869,in,O
55216,2869,deployment,O
55217,2869,stage.,O
55218,2870,Resolving,O
55219,2870,of,O
55220,2870,Incidents,O
55221,2870,so,O
55222,2870,that,O
55223,2870,SLA,O
55224,2870,won't,O
55225,2870,be,O
55226,2870,breached.,O
55227,2871,Running,O
55228,2871,of,O
55229,2871,queries,O
55230,2871,on,O
55231,2871,putty,O
55232,2871,on,O
55233,2871,daily,O
55234,2871,basis,O
55235,2871,for,O
55236,2871,message,O
55237,2871,reprocessing,O
55238,2871,for,O
55239,2871,our,O
55240,2871,client.,O
55241,2872,Generating,O
55242,2872,Deployment,O
55243,2872,report,O
55244,2872,for,O
55245,2872,the,O
55246,2872,overall,O
55247,2872,item,O
55248,2872,listed,O
55249,2872,on,O
55250,2872,our,O
55251,2872,site,O
55252,2872,for,O
55253,2872,our,O
55254,2872,Client.,O
55255,2873,Having,O
55256,2873,exceptional,O
55257,2873,"interpersonal,",O
55258,2873,verbal,O
55259,2873,and,O
55260,2873,written,O
55261,2873,communication,O
55262,2873,and,O
55263,2873,motivational,O
55264,2873,skills.,O
55265,2874,Hands,O
55266,2874,on,O
55267,2874,experience,O
55268,2874,on,O
55269,2874,Splunk,O
55270,2874,for,O
55271,2874,checking,O
55272,2874,the,O
55273,2874,logs,O
55274,2874,of,O
55275,2874,all,O
55276,2874,the,O
55277,2874,server.,O
